Node,nxc,nyc,Node_new
2324,7.545,55.565,1025
2325,7.635,55.565,1026
2326,7.725,55.565,1027
2327,7.815,55.565,1028
2328,7.905,55.565,1029
2330,8.085,55.565,1030
2331,8.175,55.565,1031
2342,9.165,55.565,1032
2344,9.345,55.565,1033
2347,9.615,55.565,1034
2348,9.705,55.565,1035
2349,9.795,55.565,1036
2350,9.885,55.565,1037
2351,9.975,55.565,1038
2354,10.245000000000001,55.565,1039
2355,10.335,55.565,1040
2357,10.515,55.565,1041
2358,10.605,55.565,1042
2359,10.695,55.565,1043
2360,10.785,55.565,1044
2361,10.875,55.565,1045
2362,10.965,55.565,1046
2374,12.045,55.565,1047
2375,12.135,55.565,1048
2376,12.225,55.565,1049
2377,12.315,55.565,1050
2378,12.405000000000001,55.565,1051
2379,12.495000000000001,55.565,1052
2380,12.585,55.565,1053
2381,12.675,55.565,1054
2382,12.765,55.565,1055
2383,12.855,55.565,1056
2384,12.945,55.565,1057
2385,13.035,55.565,1058
2400,14.385,55.565,1059
2401,14.475,55.565,1060
2402,14.565,55.565,1061
2403,14.655,55.565,1062
2404,14.745000000000001,55.565,1063
2405,14.835,55.565,1064
2406,14.925,55.565,1065
2407,7.545,55.655,1066
2408,7.635,55.655,1067
2409,7.725,55.655,1068
2410,7.815,55.655,1069
2411,7.905,55.655,1070
2412,7.995,55.655,1071
2414,8.175,55.655,1072
2415,8.265,55.655,1073
2416,8.355,55.655,1074
2425,9.165,55.655,1075
2427,9.345,55.655,1076
2430,9.615,55.655,1077
2431,9.705,55.655,1078
2432,9.795,55.655,1079
2433,9.885,55.655,1080
2434,9.975,55.655,1081
2435,10.065,55.655,1082
2436,10.155,55.655,1083
2437,10.245000000000001,55.655,1084
2438,10.335,55.655,1085
2439,10.425,55.655,1086
2440,10.515,55.655,1087
2441,10.605,55.655,1088
2442,10.695,55.655,1089
2443,10.785,55.655,1090
2444,10.875,55.655,1091
2445,10.965,55.655,1092
2446,11.055,55.655,1093
2447,11.145,55.655,1094
2451,11.504999999999999,55.655,1095
2452,11.594999999999999,55.655,1096
2453,11.684999999999999,55.655,1097
2454,11.774999999999999,55.655,1098
2455,11.865,55.655,1099
2456,11.955,55.655,1100
2457,12.045,55.655,1101
2458,12.135,55.655,1102
2459,12.225,55.655,1103
2460,12.315,55.655,1104
2461,12.405000000000001,55.655,1105
2462,12.495000000000001,55.655,1106
2463,12.585,55.655,1107
2464,12.675,55.655,1108
2465,12.765,55.655,1109
2466,12.855,55.655,1110
2467,12.945,55.655,1111
2468,13.035,55.655,1112
2484,14.475,55.655,1113
2485,14.565,55.655,1114
2486,14.655,55.655,1115
2487,14.745000000000001,55.655,1116
2488,14.835,55.655,1117
2489,14.925,55.655,1118
2490,7.545,55.745,1119
2491,7.635,55.745,1120
2492,7.725,55.745,1121
2493,7.815,55.745,1122
2494,7.905,55.745,1123
2495,7.995,55.745,1124
2496,8.085,55.745,1125
2497,8.175,55.745,1126
2499,8.355,55.745,1127
2500,8.445,55.745,1128
2508,9.165,55.745,1129
2509,9.254999999999999,55.745,1130
2510,9.345,55.745,1131
2512,9.525,55.745,1132
2513,9.615,55.745,1133
2514,9.705,55.745,1134
2518,10.065,55.745,1135
2519,10.155,55.745,1136
2520,10.245000000000001,55.745,1137
2521,10.335,55.745,1138
2522,10.425,55.745,1139
2523,10.515,55.745,1140
2524,10.605,55.745,1141
2525,10.695,55.745,1142
2526,10.785,55.745,1143
2527,10.875,55.745,1144
2528,10.965,55.745,1145
2529,11.055,55.745,1146
2530,11.145,55.745,1147
2531,11.235,55.745,1148
2532,11.325,55.745,1149
2533,11.415,55.745,1150
2534,11.504999999999999,55.745,1151
2535,11.594999999999999,55.745,1152
2536,11.684999999999999,55.745,1153
2537,11.774999999999999,55.745,1154
2538,11.865,55.745,1155
2539,11.955,55.745,1156
2540,12.045,55.745,1157
2541,12.135,55.745,1158
2544,12.405000000000001,55.745,1159
2545,12.495000000000001,55.745,1160
2546,12.585,55.745,1161
2547,12.675,55.745,1162
2548,12.765,55.745,1163
2549,12.855,55.745,1164
2550,12.945,55.745,1165
2567,14.475,55.745,1166
2568,14.565,55.745,1167
2569,14.655,55.745,1168
2570,14.745000000000001,55.745,1169
2571,14.835,55.745,1170
2572,14.925,55.745,1171
2573,7.545,55.835,1172
2574,7.635,55.835,1173
2575,7.725,55.835,1174
2576,7.815,55.835,1175
2577,7.905,55.835,1176
2578,7.995,55.835,1177
2579,8.085,55.835,1178
2583,8.445,55.835,1179
2591,9.165,55.835,1180
2592,9.254999999999999,55.835,1181
2594,9.435,55.835,1182
2595,9.525,55.835,1183
2599,9.885,55.835,1184
2600,9.975,55.835,1185
2601,10.065,55.835,1186
2602,10.155,55.835,1187
2603,10.245000000000001,55.835,1188
2604,10.335,55.835,1189
2605,10.425,55.835,1190
2606,10.515,55.835,1191
2607,10.605,55.835,1192
2608,10.695,55.835,1193
2609,10.785,55.835,1194
2610,10.875,55.835,1195
2611,10.965,55.835,1196
2612,11.055,55.835,1197
2613,11.145,55.835,1198
2614,11.235,55.835,1199
2615,11.325,55.835,1200
2616,11.415,55.835,1201
2617,11.504999999999999,55.835,1202
2618,11.594999999999999,55.835,1203
2619,11.684999999999999,55.835,1204
2620,11.774999999999999,55.835,1205
2621,11.865,55.835,1206
2623,12.045,55.835,1207
2624,12.135,55.835,1208
2625,12.225,55.835,1209
2626,12.315,55.835,1210
2627,12.405000000000001,55.835,1211
2628,12.495000000000001,55.835,1212
2629,12.585,55.835,1213
2630,12.675,55.835,1214
2631,12.765,55.835,1215
2632,12.855,55.835,1216
2650,14.475,55.835,1217
2651,14.565,55.835,1218
2652,14.655,55.835,1219
2653,14.745000000000001,55.835,1220
2654,14.835,55.835,1221
2655,14.925,55.835,1222
2656,7.545,55.925,1223
2657,7.635,55.925,1224
2658,7.725,55.925,1225
2659,7.815,55.925,1226
2660,7.905,55.925,1227
2661,7.995,55.925,1228
2662,8.085,55.925,1229
2667,8.535,55.925,1230
2668,8.625,55.925,1231
2673,9.075,55.925,1232
2674,9.165,55.925,1233
2675,9.254999999999999,55.925,1234
2676,9.345,55.925,1235
2677,9.435,55.925,1236
2685,10.155,55.925,1237
2686,10.245000000000001,55.925,1238
2687,10.335,55.925,1239
2688,10.425,55.925,1240
2689,10.515,55.925,1241
2690,10.605,55.925,1242
2691,10.695,55.925,1243
2692,10.785,55.925,1244
2693,10.875,55.925,1245
2694,10.965,55.925,1246
2695,11.055,55.925,1247
2696,11.145,55.925,1248
2697,11.235,55.925,1249
2698,11.325,55.925,1250
2699,11.415,55.925,1251
2700,11.504999999999999,55.925,1252
2701,11.594999999999999,55.925,1253
2703,11.774999999999999,55.925,1254
2704,11.865,55.925,1255
2705,11.955,55.925,1256
2706,12.045,55.925,1257
2707,12.135,55.925,1258
2708,12.225,55.925,1259
2709,12.315,55.925,1260
2710,12.405000000000001,55.925,1261
2711,12.495000000000001,55.925,1262
2712,12.585,55.925,1263
2713,12.675,55.925,1264
2714,12.765,55.925,1265
2731,14.295,55.925,1266
2732,14.385,55.925,1267
2733,14.475,55.925,1268
2734,14.565,55.925,1269
2735,14.655,55.925,1270
2736,14.745000000000001,55.925,1271
2737,14.835,55.925,1272
2738,14.925,55.925,1273
2739,7.545,56.015,1274
2740,7.635,56.015,1275
2741,7.725,56.015,1276
2742,7.815,56.015,1277
2743,7.905,56.015,1278
2744,7.995,56.015,1279
2745,8.085,56.015,1280
2751,8.625,56.015,1281
2752,8.715,56.015,1282
2753,8.805,56.015,1283
2754,8.895,56.015,1284
2755,8.985,56.015,1285
2756,9.075,56.015,1286
2757,9.165,56.015,1287
2758,9.254999999999999,56.015,1288
2759,9.345,56.015,1289
2764,9.795,56.015,1290
2765,9.885,56.015,1291
2766,9.975,56.015,1292
2767,10.065,56.015,1293
2768,10.155,56.015,1294
2769,10.245000000000001,56.015,1295
2770,10.335,56.015,1296
2771,10.425,56.015,1297
2772,10.515,56.015,1298
2773,10.605,56.015,1299
2774,10.695,56.015,1300
2775,10.785,56.015,1301
2776,10.875,56.015,1302
2777,10.965,56.015,1303
2778,11.055,56.015,1304
2779,11.145,56.015,1305
2780,11.235,56.015,1306
2781,11.325,56.015,1307
2782,11.415,56.015,1308
2783,11.504999999999999,56.015,1309
2784,11.594999999999999,56.015,1310
2785,11.684999999999999,56.015,1311
2786,11.774999999999999,56.015,1312
2787,11.865,56.015,1313
2788,11.955,56.015,1314
2789,12.045,56.015,1315
2790,12.135,56.015,1316
2791,12.225,56.015,1317
2792,12.315,56.015,1318
2793,12.405000000000001,56.015,1319
2794,12.495000000000001,56.015,1320
2795,12.585,56.015,1321
2796,12.675,56.015,1322
2797,12.765,56.015,1323
2817,14.565,56.015,1324
2818,14.655,56.015,1325
2819,14.745000000000001,56.015,1326
2820,14.835,56.015,1327
2821,14.925,56.015,1328
2822,7.545,56.105,1329
2823,7.635,56.105,1330
2824,7.725,56.105,1331
2825,7.815,56.105,1332
2826,7.905,56.105,1333
2827,7.995,56.105,1334
2828,8.085,56.105,1335
2839,9.075,56.105,1336
2840,9.165,56.105,1337
2841,9.254999999999999,56.105,1338
2845,9.615,56.105,1339
2846,9.705,56.105,1340
2847,9.795,56.105,1341
2848,9.885,56.105,1342
2849,9.975,56.105,1343
2850,10.065,56.105,1344
2851,10.155,56.105,1345
2852,10.245000000000001,56.105,1346
2853,10.335,56.105,1347
2854,10.425,56.105,1348
2855,10.515,56.105,1349
2856,10.605,56.105,1350
2857,10.695,56.105,1351
2858,10.785,56.105,1352
2859,10.875,56.105,1353
2860,10.965,56.105,1354
2861,11.055,56.105,1355
2862,11.145,56.105,1356
2863,11.235,56.105,1357
2864,11.325,56.105,1358
2865,11.415,56.105,1359
2866,11.504999999999999,56.105,1360
2867,11.594999999999999,56.105,1361
2868,11.684999999999999,56.105,1362
2869,11.774999999999999,56.105,1363
2870,11.865,56.105,1364
2871,11.955,56.105,1365
2872,12.045,56.105,1366
2873,12.135,56.105,1367
2874,12.225,56.105,1368
2875,12.315,56.105,1369
2876,12.405000000000001,56.105,1370
2877,12.495000000000001,56.105,1371
2878,12.585,56.105,1372
2879,12.675,56.105,1373
2902,14.745000000000001,56.105,1374
2903,14.835,56.105,1375
2904,14.925,56.105,1376
2905,7.545,56.195,1377
2906,7.635,56.195,1378
2907,7.725,56.195,1379
2908,7.815,56.195,1380
2909,7.905,56.195,1381
2910,7.995,56.195,1382
2911,8.085,56.195,1383
2922,9.075,56.195,1384
2923,9.165,56.195,1385
2925,9.345,56.195,1386
2926,9.435,56.195,1387
2927,9.525,56.195,1388
2928,9.615,56.195,1389
2929,9.705,56.195,1390
2930,9.795,56.195,1391
2931,9.885,56.195,1392
2932,9.975,56.195,1393
2933,10.065,56.195,1394
2934,10.155,56.195,1395
2935,10.245000000000001,56.195,1396
2936,10.335,56.195,1397
2937,10.425,56.195,1398
2939,10.605,56.195,1399
2940,10.695,56.195,1400
2941,10.785,56.195,1401
2942,10.875,56.195,1402
2943,10.965,56.195,1403
2944,11.055,56.195,1404
2945,11.145,56.195,1405
2946,11.235,56.195,1406
2947,11.325,56.195,1407
2948,11.415,56.195,1408
2949,11.504999999999999,56.195,1409
2950,11.594999999999999,56.195,1410
2951,11.684999999999999,56.195,1411
2952,11.774999999999999,56.195,1412
2953,11.865,56.195,1413
2954,11.955,56.195,1414
2955,12.045,56.195,1415
2956,12.135,56.195,1416
2957,12.225,56.195,1417
2958,12.315,56.195,1418
2959,12.405000000000001,56.195,1419
2960,12.495000000000001,56.195,1420
2961,12.585,56.195,1421
2985,14.745000000000001,56.195,1422
2986,14.835,56.195,1423
2988,7.545,56.285,1424
2989,7.635,56.285,1425
2990,7.725,56.285,1426
2991,7.815,56.285,1427
2992,7.905,56.285,1428
2993,7.995,56.285,1429
2994,8.085,56.285,1430
3001,8.715,56.285,1431
3002,8.805,56.285,1432
3003,8.895,56.285,1433
3004,8.985,56.285,1434
3005,9.075,56.285,1435
3006,9.165,56.285,1436
3007,9.254999999999999,56.285,1437
3008,9.345,56.285,1438
3009,9.435,56.285,1439
3010,9.525,56.285,1440
3011,9.615,56.285,1441
3012,9.705,56.285,1442
3013,9.795,56.285,1443
3014,9.885,56.285,1444
3015,9.975,56.285,1445
3016,10.065,56.285,1446
3017,10.155,56.285,1447
3018,10.245000000000001,56.285,1448
3019,10.335,56.285,1449
3020,10.425,56.285,1450
3021,10.515,56.285,1451
3022,10.605,56.285,1452
3025,10.875,56.285,1453
3026,10.965,56.285,1454
3027,11.055,56.285,1455
3028,11.145,56.285,1456
3029,11.235,56.285,1457
3030,11.325,56.285,1458
3031,11.415,56.285,1459
3032,11.504999999999999,56.285,1460
3033,11.594999999999999,56.285,1461
3034,11.684999999999999,56.285,1462
3035,11.774999999999999,56.285,1463
3036,11.865,56.285,1464
3037,11.955,56.285,1465
3038,12.045,56.285,1466
3039,12.135,56.285,1467
3040,12.225,56.285,1468
3041,12.315,56.285,1469
3042,12.405000000000001,56.285,1470
3043,12.495000000000001,56.285,1471
3071,7.545,56.375,1472
3072,7.635,56.375,1473
3073,7.725,56.375,1474
3074,7.815,56.375,1475
3075,7.905,56.375,1476
3076,7.995,56.375,1477
3077,8.085,56.375,1478
3084,8.715,56.375,1479
3085,8.805,56.375,1480
3089,9.165,56.375,1481
3098,9.975,56.375,1482
3100,10.155,56.375,1483
3101,10.245000000000001,56.375,1484
3103,10.425,56.375,1485
3104,10.515,56.375,1486
3105,10.605,56.375,1487
3106,10.695,56.375,1488
3107,10.785,56.375,1489
3108,10.875,56.375,1490
3109,10.965,56.375,1491
3110,11.055,56.375,1492
3111,11.145,56.375,1493
3112,11.235,56.375,1494
3113,11.325,56.375,1495
3114,11.415,56.375,1496
3115,11.504999999999999,56.375,1497
3116,11.594999999999999,56.375,1498
3117,11.684999999999999,56.375,1499
3118,11.774999999999999,56.375,1500
3119,11.865,56.375,1501
3120,11.955,56.375,1502
3121,12.045,56.375,1503
3122,12.135,56.375,1504
3123,12.225,56.375,1505
3124,12.315,56.375,1506
3125,12.405000000000001,56.375,1507
3126,12.495000000000001,56.375,1508
3127,12.585,56.375,1509
3154,7.545,56.465,1510
3155,7.635,56.465,1511
3156,7.725,56.465,1512
3157,7.815,56.465,1513
3158,7.905,56.465,1514
3159,7.995,56.465,1515
3160,8.085,56.465,1516
3166,8.625,56.465,1517
3168,8.805,56.465,1518
3169,8.895,56.465,1519
3172,9.165,56.465,1520
3173,9.254999999999999,56.465,1521
3181,9.975,56.465,1522
3182,10.065,56.465,1523
3183,10.155,56.465,1524
3184,10.245000000000001,56.465,1525
3187,10.515,56.465,1526
3191,10.875,56.465,1527
3192,10.965,56.465,1528
3193,11.055,56.465,1529
3194,11.145,56.465,1530
3195,11.235,56.465,1531
3196,11.325,56.465,1532
3197,11.415,56.465,1533
3198,11.504999999999999,56.465,1534
3199,11.594999999999999,56.465,1535
3200,11.684999999999999,56.465,1536
3201,11.774999999999999,56.465,1537
3202,11.865,56.465,1538
3203,11.955,56.465,1539
3204,12.045,56.465,1540
3205,12.135,56.465,1541
3206,12.225,56.465,1542
3207,12.315,56.465,1543
3208,12.405000000000001,56.465,1544
3209,12.495000000000001,56.465,1545
3210,12.585,56.465,1546
3211,12.675,56.465,1547
3237,7.545,56.555,1548
3238,7.635,56.555,1549
3239,7.725,56.555,1550
3240,7.815,56.555,1551
3241,7.905,56.555,1552
3242,7.995,56.555,1553
3243,8.085,56.555,1554
3247,8.445,56.555,1555
3248,8.535,56.555,1556
3249,8.625,56.555,1557
3250,8.715,56.555,1558
3252,8.895,56.555,1559
3253,8.985,56.555,1560
3254,9.075,56.555,1561
3255,9.165,56.555,1562
3256,9.254999999999999,56.555,1563
3257,9.345,56.555,1564
3264,9.975,56.555,1565
3265,10.065,56.555,1566
3266,10.155,56.555,1567
3267,10.245000000000001,56.555,1568
3268,10.335,56.555,1569
3269,10.425,56.555,1570
3270,10.515,56.555,1571
3271,10.605,56.555,1572
3272,10.695,56.555,1573
3273,10.785,56.555,1574
3274,10.875,56.555,1575
3275,10.965,56.555,1576
3276,11.055,56.555,1577
3277,11.145,56.555,1578
3279,11.325,56.555,1579
3280,11.415,56.555,1580
3281,11.504999999999999,56.555,1581
3282,11.594999999999999,56.555,1582
3283,11.684999999999999,56.555,1583
3284,11.774999999999999,56.555,1584
3285,11.865,56.555,1585
3286,11.955,56.555,1586
3287,12.045,56.555,1587
3288,12.135,56.555,1588
3289,12.225,56.555,1589
3290,12.315,56.555,1590
3291,12.405000000000001,56.555,1591
3292,12.495000000000001,56.555,1592
3293,12.585,56.555,1593
3294,12.675,56.555,1594
3295,12.765,56.555,1595
3320,7.545,56.645,1596
3321,7.635,56.645,1597
3322,7.725,56.645,1598
3323,7.815,56.645,1599
3324,7.905,56.645,1600
3325,7.995,56.645,1601
3326,8.085,56.645,1602
3327,8.175,56.645,1603
3328,8.265,56.645,1604
3329,8.355,56.645,1605
3330,8.445,56.645,1606
3332,8.625,56.645,1607
3333,8.715,56.645,1608
3334,8.805,56.645,1609
3337,9.075,56.645,1610
3338,9.165,56.645,1611
3339,9.254999999999999,56.645,1612
3340,9.345,56.645,1613
3341,9.435,56.645,1614
3345,9.795,56.645,1615
3346,9.885,56.645,1616
3347,9.975,56.645,1617
3348,10.065,56.645,1618
3351,10.335,56.645,1619
3352,10.425,56.645,1620
3353,10.515,56.645,1621
3354,10.605,56.645,1622
3355,10.695,56.645,1623
3356,10.785,56.645,1624
3357,10.875,56.645,1625
3358,10.965,56.645,1626
3359,11.055,56.645,1627
3360,11.145,56.645,1628
3361,11.235,56.645,1629
3362,11.325,56.645,1630
3363,11.415,56.645,1631
3364,11.504999999999999,56.645,1632
3365,11.594999999999999,56.645,1633
3366,11.684999999999999,56.645,1634
3367,11.774999999999999,56.645,1635
3368,11.865,56.645,1636
3369,11.955,56.645,1637
3370,12.045,56.645,1638
3371,12.135,56.645,1639
3372,12.225,56.645,1640
3373,12.315,56.645,1641
3374,12.405000000000001,56.645,1642
3375,12.495000000000001,56.645,1643
3376,12.585,56.645,1644
3377,12.675,56.645,1645
3378,12.765,56.645,1646
3379,12.855,56.645,1647
3403,7.545,56.735,1648
3404,7.635,56.735,1649
3405,7.725,56.735,1650
3406,7.815,56.735,1651
3407,7.905,56.735,1652
3408,7.995,56.735,1653
3409,8.085,56.735,1654
3410,8.175,56.735,1655
3411,8.265,56.735,1656
3417,8.805,56.735,1657
3418,8.895,56.735,1658
3421,9.165,56.735,1659
3422,9.254999999999999,56.735,1660
3423,9.345,56.735,1661
3424,9.435,56.735,1662
3425,9.525,56.735,1663
3428,9.795,56.735,1664
3429,9.885,56.735,1665
3430,9.975,56.735,1666
3431,10.065,56.735,1667
3432,10.155,56.735,1668
3433,10.245000000000001,56.735,1669
3434,10.335,56.735,1670
3435,10.425,56.735,1671
3436,10.515,56.735,1672
3437,10.605,56.735,1673
3438,10.695,56.735,1674
3439,10.785,56.735,1675
3440,10.875,56.735,1676
3441,10.965,56.735,1677
3442,11.055,56.735,1678
3443,11.145,56.735,1679
3444,11.235,56.735,1680
3445,11.325,56.735,1681
3446,11.415,56.735,1682
3447,11.504999999999999,56.735,1683
3448,11.594999999999999,56.735,1684
3449,11.684999999999999,56.735,1685
3450,11.774999999999999,56.735,1686
3451,11.865,56.735,1687
3452,11.955,56.735,1688
3453,12.045,56.735,1689
3454,12.135,56.735,1690
3455,12.225,56.735,1691
3456,12.315,56.735,1692
3457,12.405000000000001,56.735,1693
3458,12.495000000000001,56.735,1694
3459,12.585,56.735,1695
3460,12.675,56.735,1696
3486,7.545,56.825,1697
3487,7.635,56.825,1698
3488,7.725,56.825,1699
3489,7.815,56.825,1700
3490,7.905,56.825,1701
3491,7.995,56.825,1702
3492,8.085,56.825,1703
3493,8.175,56.825,1704
3494,8.265,56.825,1705
3501,8.895,56.825,1706
3502,8.985,56.825,1707
3503,9.075,56.825,1708
3504,9.165,56.825,1709
3505,9.254999999999999,56.825,1710
3506,9.345,56.825,1711
3507,9.435,56.825,1712
3508,9.525,56.825,1713
3509,9.615,56.825,1714
3510,9.705,56.825,1715
3511,9.795,56.825,1716
3512,9.885,56.825,1717
3513,9.975,56.825,1718
3517,10.335,56.825,1719
3518,10.425,56.825,1720
3519,10.515,56.825,1721
3520,10.605,56.825,1722
3521,10.695,56.825,1723
3522,10.785,56.825,1724
3523,10.875,56.825,1725
3524,10.965,56.825,1726
3525,11.055,56.825,1727
3526,11.145,56.825,1728
3527,11.235,56.825,1729
3528,11.325,56.825,1730
3529,11.415,56.825,1731
3530,11.504999999999999,56.825,1732
3531,11.594999999999999,56.825,1733
3532,11.684999999999999,56.825,1734
3533,11.774999999999999,56.825,1735
3534,11.865,56.825,1736
3535,11.955,56.825,1737
3536,12.045,56.825,1738
3537,12.135,56.825,1739
3538,12.225,56.825,1740
3539,12.315,56.825,1741
3540,12.405000000000001,56.825,1742
3541,12.495000000000001,56.825,1743
3569,7.545,56.915,1744
3570,7.635,56.915,1745
3571,7.725,56.915,1746
3572,7.815,56.915,1747
3573,7.905,56.915,1748
3574,7.995,56.915,1749
3575,8.085,56.915,1750
3576,8.175,56.915,1751
3577,8.265,56.915,1752
3578,8.355,56.915,1753
3585,8.985,56.915,1754
3586,9.075,56.915,1755
3587,9.165,56.915,1756
3589,9.345,56.915,1757
3590,9.435,56.915,1758
3591,9.525,56.915,1759
3592,9.615,56.915,1760
3593,9.705,56.915,1761
3595,9.885,56.915,1762
3596,9.975,56.915,1763
3598,10.155,56.915,1764
3599,10.245000000000001,56.915,1765
3600,10.335,56.915,1766
3601,10.425,56.915,1767
3602,10.515,56.915,1768
3603,10.605,56.915,1769
3604,10.695,56.915,1770
3605,10.785,56.915,1771
3606,10.875,56.915,1772
3607,10.965,56.915,1773
3608,11.055,56.915,1774
3609,11.145,56.915,1775
3610,11.235,56.915,1776
3611,11.325,56.915,1777
3612,11.415,56.915,1778
3613,11.504999999999999,56.915,1779
3614,11.594999999999999,56.915,1780
3615,11.684999999999999,56.915,1781
3616,11.774999999999999,56.915,1782
3617,11.865,56.915,1783
3618,11.955,56.915,1784
3619,12.045,56.915,1785
3620,12.135,56.915,1786
3621,12.225,56.915,1787
3622,12.315,56.915,1788
3623,12.405000000000001,56.915,1789
3624,12.495000000000001,56.915,1790
3652,7.545,57.005,1791
3653,7.635,57.005,1792
3654,7.725,57.005,1793
3655,7.815,57.005,1794
3656,7.905,57.005,1795
3657,7.995,57.005,1796
3658,8.085,57.005,1797
3659,8.175,57.005,1798
3660,8.265,57.005,1799
3661,8.355,57.005,1800
3662,8.445,57.005,1801
3670,9.165,57.005,1802
3671,9.254999999999999,57.005,1803
3672,9.345,57.005,1804
3673,9.435,57.005,1805
3674,9.525,57.005,1806
3675,9.615,57.005,1807
3676,9.705,57.005,1808
3677,9.795,57.005,1809
3678,9.885,57.005,1810
3679,9.975,57.005,1811
3680,10.065,57.005,1812
3681,10.155,57.005,1813
3682,10.245000000000001,57.005,1814
3683,10.335,57.005,1815
3684,10.425,57.005,1816
3685,10.515,57.005,1817
3686,10.605,57.005,1818
3687,10.695,57.005,1819
3688,10.785,57.005,1820
3689,10.875,57.005,1821
3690,10.965,57.005,1822
3694,11.325,57.005,1823
3695,11.415,57.005,1824
3696,11.504999999999999,57.005,1825
3697,11.594999999999999,57.005,1826
3698,11.684999999999999,57.005,1827
3699,11.774999999999999,57.005,1828
3700,11.865,57.005,1829
3701,11.955,57.005,1830
3702,12.045,57.005,1831
3703,12.135,57.005,1832
3704,12.225,57.005,1833
3705,12.315,57.005,1834
3735,7.545,57.095,1835
3736,7.635,57.095,1836
3737,7.725,57.095,1837
3738,7.815,57.095,1838
3739,7.905,57.095,1839
3740,7.995,57.095,1840
3741,8.085,57.095,1841
3742,8.175,57.095,1842
3743,8.265,57.095,1843
3744,8.355,57.095,1844
3745,8.445,57.095,1845
3746,8.535,57.095,1846
3747,8.625,57.095,1847
3757,9.525,57.095,1848
3758,9.615,57.095,1849
3759,9.705,57.095,1850
3760,9.795,57.095,1851
3761,9.885,57.095,1852
3762,9.975,57.095,1853
3763,10.065,57.095,1854
3764,10.155,57.095,1855
3765,10.245000000000001,57.095,1856
3766,10.335,57.095,1857
3767,10.425,57.095,1858
3768,10.515,57.095,1859
3769,10.605,57.095,1860
3770,10.695,57.095,1861
3771,10.785,57.095,1862
3772,10.875,57.095,1863
3773,10.965,57.095,1864
3774,11.055,57.095,1865
3775,11.145,57.095,1866
3776,11.235,57.095,1867
3777,11.325,57.095,1868
3778,11.415,57.095,1869
3779,11.504999999999999,57.095,1870
3780,11.594999999999999,57.095,1871
3781,11.684999999999999,57.095,1872
3782,11.774999999999999,57.095,1873
3783,11.865,57.095,1874
3784,11.955,57.095,1875
3785,12.045,57.095,1876
3786,12.135,57.095,1877
3787,12.225,57.095,1878
3818,7.545,57.185,1879
3819,7.635,57.185,1880
3820,7.725,57.185,1881
3821,7.815,57.185,1882
3822,7.905,57.185,1883
3823,7.995,57.185,1884
3824,8.085,57.185,1885
3825,8.175,57.185,1886
3826,8.265,57.185,1887
3827,8.355,57.185,1888
3828,8.445,57.185,1889
3829,8.535,57.185,1890
3830,8.625,57.185,1891
3831,8.715,57.185,1892
3832,8.805,57.185,1893
3833,8.895,57.185,1894
3834,8.985,57.185,1895
3841,9.615,57.185,1896
3842,9.705,57.185,1897
3843,9.795,57.185,1898
3844,9.885,57.185,1899
3845,9.975,57.185,1900
3846,10.065,57.185,1901
3847,10.155,57.185,1902
3851,10.515,57.185,1903
3852,10.605,57.185,1904
3853,10.695,57.185,1905
3854,10.785,57.185,1906
3860,11.325,57.185,1907
3861,11.415,57.185,1908
3862,11.504999999999999,57.185,1909
3863,11.594999999999999,57.185,1910
3864,11.684999999999999,57.185,1911
3865,11.774999999999999,57.185,1912
3866,11.865,57.185,1913
3867,11.955,57.185,1914
3868,12.045,57.185,1915
3869,12.135,57.185,1916
3901,7.545,57.275,1917
3902,7.635,57.275,1918
3903,7.725,57.275,1919
3904,7.815,57.275,1920
3905,7.905,57.275,1921
3906,7.995,57.275,1922
3907,8.085,57.275,1923
3908,8.175,57.275,1924
3909,8.265,57.275,1925
3910,8.355,57.275,1926
3911,8.445,57.275,1927
3912,8.535,57.275,1928
3913,8.625,57.275,1929
3914,8.715,57.275,1930
3915,8.805,57.275,1931
3916,8.895,57.275,1932
3917,8.985,57.275,1933
3918,9.075,57.275,1934
3919,9.165,57.275,1935
3920,9.254999999999999,57.275,1936
3921,9.345,57.275,1937
3922,9.435,57.275,1938
3923,9.525,57.275,1939
3924,9.615,57.275,1940
3925,9.705,57.275,1941
3926,9.795,57.275,1942
3928,9.975,57.275,1943
3929,10.065,57.275,1944
3930,10.155,57.275,1945
3931,10.245000000000001,57.275,1946
3932,10.335,57.275,1947
3934,10.515,57.275,1948
3935,10.605,57.275,1949
3936,10.695,57.275,1950
3937,10.785,57.275,1951
3942,11.235,57.275,1952
3943,11.325,57.275,1953
3944,11.415,57.275,1954
3945,11.504999999999999,57.275,1955
3946,11.594999999999999,57.275,1956
3947,11.684999999999999,57.275,1957
3948,11.774999999999999,57.275,1958
3949,11.865,57.275,1959
3950,11.955,57.275,1960
3951,12.045,57.275,1961
3952,12.135,57.275,1962
3984,7.545,57.365,1963
3985,7.635,57.365,1964
3986,7.725,57.365,1965
3987,7.815,57.365,1966
3988,7.905,57.365,1967
3989,7.995,57.365,1968
3990,8.085,57.365,1969
3991,8.175,57.365,1970
3992,8.265,57.365,1971
3993,8.355,57.365,1972
3994,8.445,57.365,1973
3995,8.535,57.365,1974
3996,8.625,57.365,1975
3997,8.715,57.365,1976
3998,8.805,57.365,1977
3999,8.895,57.365,1978
4000,8.985,57.365,1979
4001,9.075,57.365,1980
4002,9.165,57.365,1981
